Fecha,Estacion_mm,IMERG_v6B_mm,CR2MET_v2_mm,RFMEP_v2_mm,ERA5_mm,CHIRPS_v2_mm,TMPA-3B42v7_mm
2006-10-15,0,0,0,0,0,0,0
2006-10-16,0,0.75,0,0,0.19,0,0
2006-10-17,0,0.15,0,0,0.97,0,0
2006-10-18,0,0,0,0,0.96,0,0.06
2006-10-19,0,0,0,0,0.09,0,0
2006-10-20,0,0,0,0,0,0,0.23
2006-10-21,0,0,0,0,0.02,0,0
2006-10-22,0,0,0,0,0.18,0,0
2006-10-23,0,0,0,0.01,0.56,0,0.06
2006-10-24,0,0,0,0,0.5,0,0
2006-10-25,0,1.2,0,0,0.23,0,0.23
2006-10-26,0,0.45,9.1,1.49,15.8,0,3.58
2006-10-27,0,0,0,0,0.5,0,0
2006-10-28,0,0,0,0.01,0.04,0,0
2006-10-29,0,0,0,0,0.84,0,0
2006-10-30,0,0,0,0,0,0,0
2006-10-31,0,0,0,0,0.08,0,0
2006-11-01,0,0,0,0,0,0,1.07
2006-11-02,0,0,0,0,0,0,2.44
2006-11-03,0,0,0,0,0.02,0,1.62
2006-11-04,0,0,0,0.82,6.13,0,0
2006-11-05,0.3,0,0,0.21,1.19,0,0
2006-11-06,0,0,0,0,0,0,0
2006-11-07,0,0,0,0,0,0,0
2006-11-08,0,0,0,0,0,0,0
2006-11-09,0,0,0,0,0,0,0.48
2006-11-10,0,0,0,0.01,0,0,0
2006-11-11,0,0.05,0,0.03,1.92,0,0
2006-11-12,0,0,0,0.07,0.03,0,0
2006-11-13,0,0,0,0.01,0.94,0,0
2006-11-14,0,0,0,0.01,0,0,0
2006-11-15,0,0,0,0,0.11,0,0
2006-11-16,0,0,0,0,1.45,0,0
2006-11-17,0,0,0,0.01,3.62,0,0
2006-11-18,0,0,0,0.03,0,0,0
2006-11-19,0,0,0,0,0,0,0
2006-11-20,0,0,0,0,0,0,0
2006-11-21,0,0,0,0,0,0,0
2006-11-22,0,0,0,0,0,0,0
2006-11-23,0,0,0,0,0.22,0,0
2006-11-24,0,0,0,0,0.18,0,0
2006-11-25,0,0,0,0,0,0,0
2006-11-26,0,0,0,0,0,0,0
2006-11-27,0,0,0,0,0.05,0,0
2006-11-28,0,0,0,0,0,0,0.02
2006-11-29,0,0,0,0,0,0,0
2006-11-30,0,0,0,0,0.01,0,0
2006-12-01,0,0,0,0,0,0,0
2006-12-02,0,0,0,0,0,0,0
2006-12-03,0,0,0,0,0,0,0
2006-12-04,0,0,0,0,0,0,0
2006-12-05,0,0,0,0,0,0,0
2006-12-06,0,0,0,0,0,0,0
2006-12-07,0,0,0,0,0,0,0
2006-12-08,0,0,0,0,0,0,0
2006-12-09,0,0,0,0,0.01,0,0
2006-12-10,0,0,0,0,0.28,0,0
2006-12-11,0,0,0,0,0.12,0,0
2006-12-12,0,0.3,0,0,0.08,0,0
2006-12-13,0,0,0,0,0.75,0,0
2006-12-14,0,0.3,0,0,0.02,0,0
2006-12-15,0,0,0,0.01,0.01,0,0
2006-12-16,0,0,0,0,0,0,0
2006-12-17,0,0,0,0.01,0,0,0
2006-12-18,0,0,0,0,0.01,0,0
2006-12-19,0,0,0,0,0,0,0
2006-12-20,0,0,0,0,0,0,0
2006-12-21,0,0,0,0,0,0,0
2006-12-22,0,0,0,0,0,0,0
2006-12-23,0,0.8,0,0.01,0.46,0,0
2006-12-24,0,0,0,0,0.06,0,0
2006-12-25,0,0,0,0.01,0,0,0
2006-12-26,0,0,0,0,0,0,0
2006-12-27,0,0,0,0,0,0,0
2006-12-28,0,0,0,0,0,0,0
2006-12-29,0,0,0,0,0,0,0
2006-12-30,0,0,0,0,0,0,0
2006-12-31,0,0,0,0,0,0,0
2007-01-01,0,0,0,0,0,0,0
2007-01-02,0,0,0,0,0,0,0
2007-01-03,0,0,0,0,0.12,0,0
2007-01-04,0,0,0,0.01,0,0,0
2007-01-05,0,0,0,0,0,0,0
2007-01-06,0,0,0,0,0.01,0,0
2007-01-07,0,0,0,0,0.17,0,0
2007-01-08,0,0,0,0,0,0,0
2007-01-09,0,0,0,0,0,0,0
2007-01-10,0,0,0,0,0,0,0
2007-01-11,0,0,0,0,0,0,0
2007-01-12,0,0,0,0,0,0,0
2007-01-13,0,0,0,0,0,0,0
2007-01-14,0,0,0,0,0,0,0
2007-01-15,0,0,0,0,0.01,0,0
2007-01-16,0,0,0,0,1.27,0,0
2007-01-17,0,0,0,0,0.92,0,0
2007-01-18,0,0,0,0,1.01,0,0
2007-01-19,0,0,0,0,0.17,0,0
2007-01-20,0,0,0,0,0,0,0
2007-01-21,0,0.55,0,0,0,0,0
2007-01-22,0,1.25,0,0,0,0,0.18
2007-01-23,0,0,0,0.01,0,0,0
2007-01-24,0,0,0,0,0.03,0,0
2007-01-25,0,0,0,0,0.02,0,0
2007-01-26,0,0,0,0,0.02,0,0
2007-01-27,0,0,0,0,0.02,0,0
2007-01-28,0,0.15,0,0,0.01,0,0
2007-01-29,0,0,0,0,0.22,0,0.09
2007-01-30,0,0,0,0,0.04,0,0.09
2007-01-31,0,0,0,0,0,0,0.18
2007-02-01,0,0,0,0,0,0,0
2007-02-02,0,0,0,0,0,0,0
2007-02-03,0,0,0,0,0.09,0,0
2007-02-04,0,0,0,0.01,0.17,0,0
2007-02-05,0,0,0,0,0.62,0,0
2007-02-06,0,0,0,0,0.08,0,0
2007-02-07,0,0,0,0,0,0,0
2007-02-08,0,0,0,0,0.01,0,0
2007-02-09,0,0,0,0,0.01,0,0
2007-02-10,0,0,0,0,0,0,0.11
2007-02-11,0,0,0,0,0.01,0,0
2007-02-12,0,0,0,0,0,0,0
2007-02-13,0,0,0,0,0.03,0,0
2007-02-14,0,0,0,0,0.02,0,0
2007-02-15,0,2.35,0,0.01,0.41,0,0.06
2007-02-16,6.9,10.55,7.88,13.54,11.49,0,11.45
2007-02-17,0,0,0,0,0.08,0,0
2007-02-18,0,0,0,0,0.08,0,0
2007-02-19,0,0,0,0,0.26,0,0
2007-02-20,0,0,5.14,0,6.8,0,0
2007-02-21,0,0,0,0,0.32,0,0
2007-02-22,0,0,0,0,0,0,0
2007-02-23,0,0,0,0,0,0,0
2007-02-24,0,0,0,0,0,0,0
2007-02-25,0,0,0,0,0,0,0.06
2007-02-26,0,0,0,0.01,0,0,0
2007-02-27,0,0,0,0,0,0,0
2007-02-28,0,0,1.44,0,0.93,0,0
2007-03-01,0,0,0,0,0.18,0,0.06
2007-03-02,0,0,0,0,0,0,0.16
2007-03-03,0,0,0,0,0.01,0,0.22
2007-03-04,0,0,0,0,0,0,0.25
2007-03-05,0,0,0,0,0,0,0.16
2007-03-06,0,0,0,0,0.01,0,0
2007-03-07,0,0,0,0.01,0.04,0,0
2007-03-08,0,0,0,0.01,0,0,0
2007-03-09,0,0,0,0.01,0,0,0.03
2007-03-10,0,0,0,0,0,0,0.13
2007-03-11,0,0,0,0.01,0,0,0.09
2007-03-12,0,0,0,0,0,0,0
2007-03-13,0,0,0,0,0,0,0.03
2007-03-14,0,0,0,0,0,0,0
2007-03-15,0,0,0,0,0,0,0
2007-03-16,0,0,0,0,0,0,0
2007-03-17,0,0,0,0,0,0,0
2007-03-18,0,0,0,0,0,0,0.03
2007-03-19,0,0,0,0,0,0,0
2007-03-20,0,0,0,0,0.21,0,0
2007-03-21,0,0,0,0,0.08,0,0
2007-03-22,0,0,0,0,0.08,0,0.16
2007-03-23,0,0,0,0,0,0,0.09
2007-03-24,0,0,0,0,0,0,0.03
2007-03-25,0,0,0,0,0.02,0,0.06
2007-03-26,0,0,0,0,0.88,0,0
2007-03-27,0,0,8.57,1.03,12.17,0,0
2007-03-28,0,0.85,0,0.16,0.94,0,0
2007-03-29,0.6,6.95,10.86,0.61,19.42,1.35,0.75
2007-03-30,0,0,0,0,0,1.35,2.01
2007-03-31,0,0,0,0,0.17,0,0
2007-04-01,0,0,0,0,0.08,0,0
2007-04-02,0,0,0,0,0,0,0
2007-04-03,0,0,0,0,0,0,0
2007-04-04,0,0,0,0,0.01,0,0
2007-04-05,0,0,0,0,0,0,0
2007-04-06,0,0,0,0,0,0,0
2007-04-07,0,0,0,0,0,0,0
2007-04-08,0,0,0,0,0,0,0.36
2007-04-09,0,1.2,0,0.01,0.59,0.72,0
2007-04-10,0,0,0,0,1.16,1.44,0
2007-04-11,0,0,0,0,0,0,0.09
2007-04-12,0,0,0,0,0,0,0
2007-04-13,0,0,0,0,0,0,0.09
2007-04-14,0,0,0,0,0,0,0
2007-04-15,0,0,0,0,0,0,0
2007-04-16,0,0,0,0.01,0.15,0,0
2007-04-17,0,0,0,0.01,0,0,0.18
2007-04-18,0,0,0,0.01,0,0,0.27
2007-04-19,0,0,0,0,0.02,0,0
2007-04-20,0,0,0,0,0,0,0
2007-04-21,0,1.25,0,0,0.18,0,0.09
2007-04-22,0,0,0,0,0,1.22,0
2007-04-23,0,4.35,0,0,0,3.65,0.99
2007-04-24,0,0,0,0,0.04,1.22,0
2007-04-25,0,0,0,0,0.03,0,0
2007-04-26,0,0,0,0,0,0,0
2007-04-27,0,0,0,0,0,0,0.09
2007-04-28,0,0,0,0,0,0,0
2007-04-29,0,0,0,0,0.21,0,0
2007-04-30,0,0,2.18,0.01,2.51,0,0
2007-05-01,0,5.05,0,0,0,1.46,0.85
2007-05-02,0,0,0,0.01,0,1.46,4.29
2007-05-03,0,0,0,0.01,0.02,0,0
2007-05-04,0,0,0,0.01,0,0,3.63
2007-05-05,0,0,0,0,0.51,1.46,2.7
2007-05-06,0,0,0,0,0.01,0,0
2007-05-07,0,0,0,0,0,0,0
2007-05-08,0,0,0,0,0,0,0
2007-05-09,0,0,0,0,0,0,0
2007-05-10,0,0,0,0,0,0,0
2007-05-11,0,0,0,0,0,3.87,0
2007-05-12,0,0,0,0,0.02,0,12.95
2007-05-13,0,0,0,0,0,0,4.62
2007-05-14,0,4.05,0,0.01,0,0,4.29
2007-05-15,0,7.65,0,0.1,1.89,3.87,2.48
2007-05-16,0,0,0,0.01,0,0,0
2007-05-17,0,0,0,0,0,0,0
2007-05-18,0,0,0,0,0,0,0
2007-05-19,0,0,0,0,0,0,0
2007-05-20,0,0.05,0,0,0,0,0
2007-05-21,0,0,0,0,0.11,0,0
2007-05-22,0,0,0,0,0,0,0
2007-05-23,0,0,0,0,0,0,0
2007-05-24,0,0,0,0,0,0,0
2007-05-25,0,0,0,0,0,0,0
2007-05-26,0,0.05,0,0,0,0,0
2007-05-27,0,0,0,0,0,0,0
2007-05-28,0,1.65,0,0,0.01,0,0
2007-05-29,0,1.55,0,0,0.87,10.14,6.47
2007-05-30,0.3,2.85,6.02,5.72,8.9,10.14,0
2007-05-31,10.9,1.65,4.12,7.44,8.47,0,0
2007-06-01,0,0,0,0,0,0,0
2007-06-02,0,0,0,0,0,0,0.21
2007-06-03,0,0,0,0,0,0,0
2007-06-04,0,0.3,0,0,0,0,0
2007-06-05,0,0,0,0,0.01,0,0
2007-06-06,0,0,0,0.01,0,0,0
2007-06-07,0.3,0,0,0.01,0,2.22,0
2007-06-08,0,0,0,0.01,0.3,6.65,1.34
2007-06-09,0,0,0,0.01,0,0,0
2007-06-10,0,0.05,0,0,0,4.43,4.81
2007-06-11,0,1,0,0.02,0.06,24.88,22.56
2007-06-12,4.5,16.35,10.22,8.29,12.3,18.66,3.1
2007-06-13,17.5,4.55,30.49,26.43,35.86,18.66,15.98
2007-06-14,9.3,1.5,9.48,12.84,13.41,0,2.89
2007-06-15,0.3,0.1,0,0.01,0,0,0
2007-06-16,0,0,0,0.07,0,0,0
2007-06-17,0,1.55,0,0,0,0,0
2007-06-18,0,0.55,0,1.37,0.05,4.32,3.74
2007-06-19,5.3,7.25,11.1,9.06,14.95,8.64,29.56
2007-06-20,2.3,0.9,4.6,5.59,8.28,4.32,0
2007-06-21,0.3,0,0,0.01,0.26,0,0
2007-06-22,11.1,7.35,11.48,16.21,14.92,3.72,0
2007-06-23,0.3,0,0,0.01,0,0,0
2007-06-24,0,0,0,0,0,0,0
2007-06-25,0,0,0,0,0.01,0,0
2007-06-26,0,0,0,0,0,0,0
2007-06-27,0,0,0,0,0,0,0
2007-06-28,0,0,0,0,0,0,0
2007-06-29,0,0,0,0,0,0,0
2007-06-30,0,0,0,0,0.02,0,0
2007-07-01,0,0,0,0,0,0,0
2007-07-02,0,0,0,0,0,0,0
2007-07-03,0,4.2,0,0.01,0.11,0,0
2007-07-04,0,0,1.6,0.28,3.47,0,0
2007-07-05,3,13.65,13.73,12.62,19.5,13.14,16.38
2007-07-06,0.3,2.5,0,0.01,0.35,0,0
2007-07-07,0,0,0,0,2.35,5.81,0
2007-07-08,0,0,0,0,0.96,0,0
2007-07-09,0,0,0,0,0.08,0,0.72
2007-07-10,0,0,0,0,0,0,0
2007-07-11,0,0.3,0,0,0,0,0
2007-07-12,5,12,7.74,12.84,10.08,0,6.66
2007-07-13,8.3,0.95,6.75,17.12,9.58,11.15,0
2007-07-14,0,0,0,0.01,0,0,0
2007-07-15,0,4.25,0,0.01,0,0,0
2007-07-16,3.5,8.55,3.89,6.68,6.73,5.32,8.1
2007-07-17,0,0,0,0.01,0,0,0
2007-07-18,0,3.35,0,0.01,0,5.32,0
2007-07-19,0,0.15,0,0.01,0.01,0,0
2007-07-20,0,1.2,0,0.05,1.35,0,0
2007-07-21,1.8,3.55,4.76,9.36,7.99,5.18,1.26
2007-07-22,0,0,0,0.1,0.64,0,0
2007-07-23,7.5,0.9,8.44,11.18,15.85,0,5.94
2007-07-24,0.3,0,0,0,0,0,0.18
2007-07-25,0,0,0,0,0,0,0
2007-07-26,0,0,0,0,0,0,0
2007-07-27,0,0,0,0,0,0,0
2007-07-28,0,0,0,0,0,0,8.19
2007-07-29,0,0,0,0,0,0,0
2007-07-30,0,0.25,0,0,0,0,0
2007-07-31,0,0.15,0,0,1.24,0,0
2007-08-01,0,0,0,0.03,0.27,13.78,0.63
2007-08-02,0,0,0,0,2.28,0,0
2007-08-03,0,0,0,0,0,0,0
2007-08-04,0,3.4,0,0,0,0,0
2007-08-05,0,0.1,0,0.01,3.62,6.89,0
2007-08-06,0,0,0,0.02,0,0,0
2007-08-07,0,0.65,0,0.03,0.51,0,0
2007-08-08,15.3,16.35,20.23,20.87,30.16,16.16,3.51
2007-08-09,0.3,0,0,0.46,1,4.04,0
2007-08-10,0,0,0,0.33,0,0,0
2007-08-11,0,0,0,0,0.07,0,0
2007-08-12,0,2,0,0.35,2.1,0,0
2007-08-13,6,2.85,9.7,9.54,12.72,0,0
2007-08-14,0.8,0,2.16,1.2,7.12,0,4.14
2007-08-15,0,0,5.17,2.32,14.51,0,0
2007-08-16,0.3,0,0,0,0.03,0,0
2007-08-17,0,0,0,0,0,0,6.48
2007-08-18,0,0,0,0,0,0,0
2007-08-19,0,0,0,0,0,0,0
2007-08-20,0,0,0,0.01,0,0,0
2007-08-21,0,0,0,0,0,0,0
2007-08-22,0,0.15,0,0.04,2.36,0,0
2007-08-23,0,0,0,0.06,4.31,0,0
2007-08-24,5.3,0,4.2,5.46,10.36,0,0
2007-08-25,0.3,0,0,0.08,0.11,0,0.18
2007-08-26,0,0,0,0,0,0,0
2007-08-27,0,0,0,0,0,0,0
2007-08-28,0,0,0,0,0,0,0
2007-08-29,0,0,0,0,0,0,0
2007-08-30,0,0,0,0,0,0,0
2007-08-31,0,0,0,0,0,0,0
2007-09-01,0,0,0,0,0,0,0
2007-09-02,0,0,0,0.01,0.25,0,0
2007-09-03,0,0.25,0,0.02,2.32,1.68,0
2007-09-04,0,0,0,0.01,0.03,1.68,2.07
2007-09-05,0,0,0,0,0,0,1.63
2007-09-06,0,0,0,0,0,0,0
2007-09-07,0,0,0,0,0.27,0,4.11
2007-09-08,0,0,0,0.03,4.35,0,0
2007-09-09,0,0,2.32,0.03,7.12,0,0
2007-09-10,0,0,0,0,0.09,0,0
2007-09-11,0,0,0,0,0.07,0,0.7
2007-09-12,0,0,0,0.18,2.39,0,0
2007-09-13,0,0,0,0.34,2.05,0,0
2007-09-14,0,0,0,0,1.62,0,0
2007-09-15,0.5,0,0,0,2.09,0,0
2007-09-16,0,0,0,0,0.52,0,0
2007-09-17,0,0,0,0,0.37,0,0
2007-09-18,0,0,0,0,0.43,0,0.09
2007-09-19,0,0,0,0.01,0.47,0,0
2007-09-20,0,0,0,0,1.55,0,0
2007-09-21,0,0,0,0,0.07,0,0
2007-09-22,0,0,0,0,0.01,1.6,0
2007-09-23,0,0,0,0,0,0,0
2007-09-24,0,0,0,0,0.01,0,4.52
2007-09-25,0,0,0,0,0.04,1.6,0
2007-09-26,0,0,0,0,0.12,0,0
2007-09-27,0,0,0,0,0,0,0
2007-09-28,0,0,0,0,0,0,0
2007-09-29,0,0,0,0,0,0,0
2007-09-30,0,0,0,0.43,2.18,0,0
2007-10-01,0,0,0,0,0,1.44,0
2007-10-02,0,0,0,0,0.12,0,0
2007-10-03,0,0,0,0,0.01,0,0
2007-10-04,0,0.45,0,0,0.24,5.78,0
2007-10-05,0,0,0,0,0.35,0,2.22
2007-10-06,0,0,0,0,0,0,0
2007-10-07,0,0,0,0,0,0,0
2007-10-08,0,0,0,0,1.2,0,0
2007-10-09,0,0,0,0,0.88,0,0
2007-10-10,0,0,0,0,1.19,0,0
2007-10-11,0,0,0,0,1.3,0,0
2007-10-12,0,0,0,0,0.82,0,0
2007-10-13,0,0,0,0,0.92,0,0
2007-10-14,0,0,0,0,2.04,0,0
2007-10-15,0,0,0,0,0.24,0,0
2007-10-16,0,0,0,0,0,0,0
2007-10-17,0,0,0,0,0,0,0
2007-10-18,0,0,0,0,0,0,0
2007-10-19,0,0,0,0.02,0,0,0
2007-10-20,0,0,0,0,0,0,0
2007-10-21,0,0,0,0,0,0,0.06
2007-10-22,0,0,0,0,0.1,0,0.06
2007-10-23,0,0,0,0,0.03,0,0.23
2007-10-24,0,0,0,0.01,3.17,0,0.06
2007-10-25,0,0,0,0,0,0,0.35
2007-10-26,0,0,0,0,0,0,0.06
2007-10-27,0,0,0,0,0.02,0,0.06
2007-10-28,0,0,0,0.01,0,0,0.06
2007-10-29,0,0,0,0,0.02,0,0
2007-10-30,0,0,0,0,0.29,0,0.06
2007-10-31,0,0,0,0.03,2.03,0,0
2007-11-01,0,0,0,0.01,0,0,0.1
2007-11-02,0,0,0,0,0.11,0,0
2007-11-03,0,0,0,0,0.07,0,0
2007-11-04,0,0,0,0,0,0,0.12
2007-11-05,0,0,0,0,0.22,0,0
2007-11-06,0,0,0,0,0,0,0
2007-11-07,0,0,0,0,0,0,0.05
2007-11-08,0,0.1,0,0.02,4.54,0,0.12
2007-11-09,0,0,2.84,2.32,6.32,0,0
2007-11-10,0,0,0,0,0.1,0,0.02
2007-11-11,0,0,0,0,0,0,0
2007-11-12,0,0,0,0,0,0,0
2007-11-13,0,0,0,0,0.01,0,0
2007-11-14,0,0,0,0,0,0,0
2007-11-15,0,0,0,0,0.01,0,0
2007-11-16,0,0,0,0.02,0,0,0
2007-11-17,0,0,0,0.01,0,0,0
2007-11-18,0,0,0,0,0,0,0.31
2007-11-19,0,0,0,0,0,0,0.24
2007-11-20,0,0,0,0,0,0,0.05
2007-11-21,0,0,0,0,0,0,0.07
2007-11-22,0,0,0,0,0,0,0.1
2007-11-23,0,0,0,0,0,0,0.19
2007-11-24,0,0,0,0,0.01,0,0.12
2007-11-25,0,0,0,0,0,0,0.27
2007-11-26,0,1.05,0,0,0.03,0,0.12
2007-11-27,0,0,0,0,0,0,0.12
2007-11-28,0,0,0,0,0,0,0.17
2007-11-29,0,0,0,0,0,0,0.07
2007-11-30,0,0,0,0,0,0,0.24
2007-12-01,0,0,0,0,0,0,0
2007-12-02,0,0,0,0.01,0,0,0
2007-12-03,0,0,0,0,0,0,0.02
2007-12-04,0,0,0,0,0.01,0,0
2007-12-05,0,0,0,0,0,0,0.01
2007-12-06,0,0,0,0,0.12,0,0
2007-12-07,0,0,0,0,0.02,0,0.02
2007-12-08,0,0,0,0,0.08,0,0
2007-12-09,0,0.1,0,0.01,0.35,0,0
2007-12-10,0,0,0,0,0.13,0,0
2007-12-11,0,0,0,0,0,0,0.02
2007-12-12,0,0,0,0,0.03,0,0
2007-12-13,0,0,0,0,0.03,0,0.01
2007-12-14,0,0,0,0,0,0,0.01
2007-12-15,0,0,0,0,0,0,0
2007-12-16,0,0,0,0,0,0,0
2007-12-17,0,0,0,0,0,0,0
2007-12-18,0,0,0,0,0,0,0
2007-12-19,0,0,0,0,0,0,0
2007-12-20,0,0,0,0,0,0,0
2007-12-21,0,0,0,0,0,0,0
2007-12-22,0,0,0,0,0,0,0
2007-12-23,0,0,0,0,0,0,0
2007-12-24,0,0,0,0,0.14,0,0
2007-12-25,0,0,0,0,0.07,0,0
2007-12-26,0,0,0,0,0.21,0,0
2007-12-27,0,0,0,0,0.23,0,0
2007-12-28,0,0,0,0,0.03,0,0
2007-12-29,0,0,0,0,0.19,0,0
2007-12-30,0,0,0,0,0,0,0
2007-12-31,0,0,0,0,0,0,0.02
2008-01-01,0,0,0,0.02,0,0,0.03
2008-01-02,0,0,0,0,0.01,0,0.06
2008-01-03,0,0,0,0,0,0,0.12
2008-01-04,0,0,0,0,0,0,0.08
2008-01-05,0,0,0,0,0,0,0.1
2008-01-06,0,0,0,0,0,0,0
2008-01-07,0,0,0,0.01,0,0,0.02
2008-01-08,0,0,0,0.01,0,0,0.01
2008-01-09,0,0,0,0.03,0.06,0,0.02
2008-01-10,0,0,0,0,0.13,0,0.05
2008-01-11,0,0,0,0,0,0,0.42
2008-01-12,0,0,0,0,0,0,0.32
2008-01-13,0,0,0,0,0.19,0,0.02
2008-01-14,0,0,0,0,0,0,0.04
2008-01-15,0,0,0,0,0,0,0.05
2008-01-16,0,0,0,0,0,0,0.05
2008-01-17,0,0,0,0.01,0,0,0.02
2008-01-18,0,0,0,0,0.16,0,0
2008-01-19,0,0,0,0,0,0,0.04
2008-01-20,0,0,0,0,0,0,0.03
2008-01-21,0,0,0,0,0.01,0,0.03
2008-01-22,0,0,0,0,0.03,0,0
2008-01-23,0,0,0,0.01,0,0,0.01
2008-01-24,0,0,0,0,0.02,0,0.04
2008-01-25,0,0,0,0,0.27,0,0.06
2008-01-26,0.8,0,0,0.1,0.02,0,0
2008-01-27,0,0,0,0,0,0,0.1
2008-01-28,0,0,0,0,0.03,0,0.02
2008-01-29,0,0,0,0,0.02,0,0
2008-01-30,0,0,0,0,0.04,0,0
2008-01-31,0,0,0,0.01,0.4,0,0.01
2008-02-01,0,0,0,0,0.06,0,0
2008-02-02,0,0,0,0,0,0,0
2008-02-03,0,0,0,0,0.01,0,0.01
2008-02-04,0,0,0,0,1.46,0,0
2008-02-05,0,0,0,0,0.28,0,0
2008-02-06,0,0,0,0,0.79,0,0
2008-02-07,0,0,0,0,0.05,0,0
2008-02-08,0,0,0,0.02,0,0,0
2008-02-09,0,0,0,0,0,0,0
2008-02-10,0,0,0,0,0,0,0
2008-02-11,0,0,0,0,0,0,0.03
2008-02-12,0,0,0,0,0,0,0
2008-02-13,0,0,0,0,0.11,0,0
2008-02-14,0,0,0,0,0.15,0,0
2008-02-15,0,0,0,0,0,0,0
2008-02-16,0,0,0,0,0,0,0.05
2008-02-17,0,0.45,0,0,0,0,0
2008-02-18,0,0,0,0,0,0,0
2008-02-19,0,0,0,0,0,0,0
2008-02-20,0,0,0,0,0,0,0.02
2008-02-21,0,0,0,0,0.01,0,0
2008-02-22,0,0,0,0,0,0,0
2008-02-23,0,0,0,0,0,0,0
2008-02-24,0,0,0,0,0,0,0
2008-02-25,0,0,0,0,0.02,0,0
2008-02-26,0,0,0,0,0.08,0,0
2008-02-27,0,0,0,0,0,0,0
2008-02-28,0,0,0,0,0,0,0.01
2008-02-29,0,0,0,0.01,0.11,0,0
2008-03-01,0,0,0,0,0.04,0,0
2008-03-02,0,0,0,0,0.03,0,0
2008-03-03,0,0,0,0,0,0,0
2008-03-04,0,0,0,0,0,0,0
2008-03-05,0,0,0,0,0.87,0,0
2008-03-06,0,0.15,0,0,0.44,0,0
2008-03-07,13.3,17.4,19.98,7.13,31.56,0,9.76
2008-03-08,0,0,0,0,0.26,0,0
2008-03-09,0,0,0,0.02,0.23,0,0
2008-03-10,0,0,4.11,0.02,4.25,0,0
2008-03-11,0,0,0,0,0.26,0,0
2008-03-12,0,0,0,0,0,0,0.02
2008-03-13,0,0,0,0,0,0,0
2008-03-14,0,0,0,0,0.09,0,0
2008-03-15,0,0,0,0,0.03,0,0
2008-03-16,0,0,0,0,0,0,0
2008-03-17,0,0,0,0,0,0,0
2008-03-18,0,0,0,0.01,0,0,0
2008-03-19,0,0,0,0,0,0,0
2008-03-20,0,0,0,0,0,0,0.09
2008-03-21,0,0,0,0,0,0,0.09
2008-03-22,0,0,0,0,0,0,0.02
2008-03-23,0,0,0,0,0,0,0
2008-03-24,0,0,0,0,0,0,0
2008-03-25,0,0,0,0,0,0,0.06
2008-03-26,0,0,0,0,0,0,0
2008-03-27,0,0,0,0,0,0,0.04
2008-03-28,0,0,0,0,0,0,0
2008-03-29,0,0,0,0,0,0,0
2008-03-30,0,0,0,0,0,0,0
2008-03-31,0,0,0,0,0,0,0.53
2008-04-01,0,0,0,0,0,0,0.33
2008-04-02,0,0,0,0,0,0,0.36
2008-04-03,0,0,0,0,0,0,2.11
2008-04-04,0,0,0,0,0,0,0.81
2008-04-05,0,0,0,0,0,0,0.14
2008-04-06,0,0.3,0,0,0,0,0.11
2008-04-07,0,0,0,0,0,0,0
2008-04-08,0,0,0,0.01,0,0,0.19
2008-04-09,0,0,0,0,0,0,1.06
2008-04-10,0,0,0,0.02,0,0,0.81
2008-04-11,0,0,0,0.09,0.04,0,0.14
2008-04-12,0,0,0,0.01,0.96,0,0.17
2008-04-13,0,0,0,0,0.03,0,0.14
2008-04-14,0,0,0,0,0,0,0
2008-04-15,0,0,0,0,0,0,0
2008-04-16,0,0,0,0,0,0,0.17
2008-04-17,0,0,0,0,0,0,0.64
2008-04-18,0,0,0,0,0,0,3.45
2008-04-19,0,0,0,0,0,0,4.28
2008-04-20,0,0,0,0,0,0,0.78
2008-04-21,0,0.1,0,0,0,0,0.28
2008-04-22,0,0,0,0,0,0,0.39
2008-04-23,0,0,0,0,0,0,0.11
2008-04-24,0,0,0,0,0.01,0,0.89
2008-04-25,0.3,0,0,0,0.06,0,0.31
2008-04-26,0,0,0,0.01,0,0,0.28
2008-04-27,9.3,11.7,14.06,9.18,19.39,1.91,4.2
2008-04-28,0.3,0,1.32,0.25,2.96,6.61,0.11
2008-04-29,0,0,0,0.01,1,0,0
2008-04-30,0,0,0,0.03,0.62,0,0
2008-05-01,0,0,0,0,0,0,0
2008-05-02,0,0,0,0,0,0,1.76
2008-05-03,0,0,0,0,0,0,3.52
2008-05-04,0,0,0,0,0,0,3.35
2008-05-05,0,0,0,0,0,0,8.2
2008-05-06,0,0,0,0,0.01,0,0
2008-05-07,0,0,0,0,0,0,0
2008-05-08,0,0,0,0,0,0,0
2008-05-09,0,0,0,0,0,0,0.93
2008-05-10,0,0,0,0,0,0,0
2008-05-11,0,0,0,0,0,0,0
2008-05-12,0,0,0,0,0,0,11.19
2008-05-13,0,0,0,0,0,0,0
2008-05-14,0,0,0,0.01,0,0,0
2008-05-15,0,0,0,0.01,0,0,0
2008-05-16,0,0.05,0,0,0.02,0,0
2008-05-17,0,5.15,0,0.02,0.05,3.46,0
2008-05-18,7.8,44.5,6.29,7.88,5.7,3.46,20.49
2008-05-19,2.3,14.75,6.11,5.57,7.38,8.07,34.28
2008-05-20,34.3,29.2,24.14,34.32,26.99,6.92,45.43
2008-05-21,1.3,1.7,7.31,7.84,7.96,7.37,1.54
2008-05-22,9.3,2.55,37.99,30.13,51.55,0,0.75
